shipping_id,order_id,delivery_status,shipping_date,return_date
SHIP_11483,ORD_5483,Returned,2026-01-08,2026-01-11
SHIP_11484,ORD_5484,In Transit,2025-08-21,
SHIP_11485,ORD_5485,In Transit,2025-11-27,
SHIP_11486,ORD_5486,Delivered,2025-08-03,
SHIP_11487,ORD_5487,In Transit,2025-10-18,
SHIP_11488,ORD_5488,Returned,2025-11-25,2025-12-01
SHIP_11489,ORD_5489,Cancelled,,
SHIP_11490,ORD_5490,Returned,2025-10-19,2025-10-26
SHIP_11491,ORD_5491,Returned,2025-05-04,2025-05-11
SHIP_11492,ORD_5492,Cancelled,,
SHIP_11493,ORD_5493,Delivered,2025-04-04,
SHIP_11494,ORD_5494,Delivered,2025-05-15,
SHIP_11495,ORD_5495,Returned,2025-09-28,2025-10-02
SHIP_11496,ORD_5496,Delivered,2026-02-12,
SHIP_11497,ORD_5497,In Transit,2025-05-02,
SHIP_11498,ORD_5498,Delivered,2025-09-24,
SHIP_11499,ORD_5499,Delivered,2025-09-26,
SHIP_11500,ORD_5500,Returned,2025-08-13,2025-08-17
SHIP_11501,ORD_5501,Delivered,2025-07-19,
SHIP_11502,ORD_5502,Delivered,2025-11-06,
SHIP_11503,ORD_5503,Delivered,2025-03-31,
SHIP_11504,ORD_5504,In Transit,2025-05-29,
SHIP_11505,ORD_5505,Delivered,2025-06-08,
SHIP_11506,ORD_5506,Delivered,2025-04-16,
SHIP_11507,ORD_5507,Returned,2026-03-07,2026-03-10
SHIP_11508,ORD_5508,Returned,2025-12-03,2025-12-06
SHIP_11509,ORD_5509,Delivered,2026-01-23,
SHIP_11510,ORD_5510,In Transit,2025-04-09,
SHIP_11511,ORD_5511,In Transit,2025-10-02,
SHIP_11512,ORD_5512,Delivered,2026-03-15,
SHIP_11513,ORD_5513,Delivered,2026-01-10,
SHIP_11514,ORD_5514,In Transit,2025-12-05,
SHIP_11515,ORD_5515,Returned,2025-05-07,2025-05-14
SHIP_11516,ORD_5516,Delivered,2025-12-14,
SHIP_11517,ORD_5517,In Transit,2025-12-19,
SHIP_11518,ORD_5518,Cancelled,,
SHIP_11519,ORD_5519,Delivered,2025-12-18,
SHIP_11520,ORD_5520,Returned,2025-05-03,2025-05-06
SHIP_11521,ORD_5521,Delivered,2026-03-10,
SHIP_11522,ORD_5522,Delivered,2026-03-15,
SHIP_11523,ORD_5523,Cancelled,,
SHIP_11524,ORD_5524,Delivered,2025-10-13,
SHIP_11525,ORD_5525,Delivered,2025-06-18,
SHIP_11526,ORD_5526,Delivered,2025-10-25,
SHIP_11527,ORD_5527,Returned,2026-01-19,2026-01-23
SHIP_11528,ORD_5528,Delivered,2025-06-07,
SHIP_11529,ORD_5529,In Transit,2025-06-02,
SHIP_11530,ORD_5530,Delivered,2025-04-23,
SHIP_11531,ORD_5531,Delivered,2025-10-16,
SHIP_11532,ORD_5532,Returned,2025-09-07,2025-09-10
SHIP_11533,ORD_5533,In Transit,2025-12-22,
SHIP_11534,ORD_5534,Returned,2025-07-27,2025-08-01
SHIP_11535,ORD_5535,Delivered,2026-01-15,
SHIP_11536,ORD_5536,Returned,2026-01-17,2026-01-24
SHIP_11537,ORD_5537,Delivered,2025-07-10,
SHIP_11538,ORD_5538,In Transit,2025-09-22,
SHIP_11539,ORD_5539,Delivered,2025-07-25,
SHIP_11540,ORD_5540,Cancelled,,
SHIP_11541,ORD_5541,In Transit,2025-08-29,
SHIP_11542,ORD_5542,In Transit,2025-04-25,
SHIP_11543,ORD_5543,Delivered,2025-11-08,
SHIP_11544,ORD_5544,Delivered,2025-11-30,
SHIP_11545,ORD_5545,Delivered,2025-12-02,
SHIP_11546,ORD_5546,Delivered,2025-08-13,
SHIP_11547,ORD_5547,Cancelled,,
SHIP_11548,ORD_5548,In Transit,2025-11-08,
SHIP_11549,ORD_5549,Returned,2026-01-30,2026-02-06
SHIP_11550,ORD_5550,Returned,2026-01-03,2026-01-07
SHIP_11551,ORD_5551,Delivered,2025-07-30,
SHIP_11552,ORD_5552,Delivered,2025-06-13,
SHIP_11553,ORD_5553,In Transit,2026-01-07,
SHIP_11554,ORD_5554,Returned,2025-08-13,2025-08-19
SHIP_11555,ORD_5555,Returned,2025-11-04,2025-11-07
SHIP_11556,ORD_5556,Delivered,2025-06-20,
SHIP_11557,ORD_5557,In Transit,2025-11-21,
SHIP_11558,ORD_5558,Delivered,2025-09-21,
SHIP_11559,ORD_5559,In Transit,2026-03-06,
SHIP_11560,ORD_5560,Cancelled,,
SHIP_11561,ORD_5561,Delivered,2025-05-18,
SHIP_11562,ORD_5562,Delivered,2025-09-03,
SHIP_11563,ORD_5563,Delivered,2025-09-16,
SHIP_11564,ORD_5564,Returned,2025-06-16,2025-06-22
SHIP_11565,ORD_5565,In Transit,2026-02-07,
SHIP_11566,ORD_5566,Delivered,2026-02-09,
SHIP_11567,ORD_5567,Returned,2026-01-02,2026-01-06
SHIP_11568,ORD_5568,Delivered,2025-09-26,
SHIP_11569,ORD_5569,Delivered,2026-03-10,
SHIP_11570,ORD_5570,Returned,2025-10-28,2025-11-03
SHIP_11571,ORD_5571,Returned,2025-11-20,2025-11-23
SHIP_11572,ORD_5572,Delivered,2025-05-01,
SHIP_11573,ORD_5573,Delivered,2025-10-23,
SHIP_11574,ORD_5574,Delivered,2025-07-02,
SHIP_11575,ORD_5575,Delivered,2025-11-21,
SHIP_11576,ORD_5576,Delivered,2025-10-20,
SHIP_11577,ORD_5577,In Transit,2025-07-16,
SHIP_11578,ORD_5578,Delivered,2025-11-06,
SHIP_11579,ORD_5579,Delivered,2025-10-24,
SHIP_11580,ORD_5580,Returned,2025-10-29,2025-11-04
SHIP_11581,ORD_5581,Delivered,2026-03-01,
SHIP_11582,ORD_5582,Returned,2026-02-15,2026-02-18
SHIP_11583,ORD_5583,In Transit,2025-10-28,
SHIP_11584,ORD_5584,Delivered,2025-08-10,
SHIP_11585,ORD_5585,Delivered,2026-03-21,
SHIP_11586,ORD_5586,Delivered,2025-08-17,
SHIP_11587,ORD_5587,Returned,2025-10-27,2025-11-02
SHIP_11588,ORD_5588,Returned,2026-01-27,2026-01-31
SHIP_11589,ORD_5589,Delivered,2025-05-20,
SHIP_11590,ORD_5590,In Transit,2025-12-11,
SHIP_11591,ORD_5591,Delivered,2025-11-28,
SHIP_11592,ORD_5592,Delivered,2026-03-03,
SHIP_11593,ORD_5593,In Transit,2025-12-25,
SHIP_11594,ORD_5594,Cancelled,,
SHIP_11595,ORD_5595,In Transit,2025-09-30,
SHIP_11596,ORD_5596,Delivered,2025-06-06,
SHIP_11597,ORD_5597,Delivered,2025-06-13,
SHIP_11598,ORD_5598,In Transit,2025-05-24,
SHIP_11599,ORD_5599,Returned,2026-01-31,2026-02-06
SHIP_11600,ORD_5600,Returned,2025-11-02,2025-11-08
SHIP_11601,ORD_5601,Cancelled,,
SHIP_11602,ORD_5602,Delivered,2025-05-27,
SHIP_11603,ORD_5603,In Transit,2026-03-11,
SHIP_11604,ORD_5604,In Transit,2025-05-14,
SHIP_11605,ORD_5605,In Transit,2025-05-26,
SHIP_11606,ORD_5606,Delivered,2025-05-13,
SHIP_11607,ORD_5607,Delivered,2026-01-30,
SHIP_11608,ORD_5608,Cancelled,,
SHIP_11609,ORD_5609,In Transit,2026-01-29,
SHIP_11610,ORD_5610,Delivered,2025-10-18,
SHIP_11611,ORD_5611,Delivered,2026-02-11,
SHIP_11612,ORD_5612,In Transit,2025-07-27,
SHIP_11613,ORD_5613,Delivered,2025-06-05,
SHIP_11614,ORD_5614,Delivered,2025-04-02,
SHIP_11615,ORD_5615,Returned,2025-05-05,2025-05-09
SHIP_11616,ORD_5616,Delivered,2025-11-07,
SHIP_11617,ORD_5617,Cancelled,,
SHIP_11618,ORD_5618,Returned,2025-06-06,2025-06-12
SHIP_11619,ORD_5619,Delivered,2025-04-07,
SHIP_11620,ORD_5620,Returned,2025-09-20,2025-09-24
SHIP_11621,ORD_5621,Returned,2025-10-16,2025-10-21
SHIP_11622,ORD_5622,Delivered,2025-07-21,
SHIP_11623,ORD_5623,Cancelled,,
SHIP_11624,ORD_5624,Delivered,2025-08-06,
SHIP_11625,ORD_5625,Returned,2025-06-21,2025-06-25
SHIP_11626,ORD_5626,Delivered,2025-07-05,
SHIP_11627,ORD_5627,Delivered,2025-05-27,
SHIP_11628,ORD_5628,Delivered,2025-09-20,
SHIP_11629,ORD_5629,Delivered,2025-12-05,
SHIP_11630,ORD_5630,Delivered,2025-09-23,
SHIP_11631,ORD_5631,Delivered,2025-06-21,
SHIP_11632,ORD_5632,Returned,2025-05-05,2025-05-12
SHIP_11633,ORD_5633,In Transit,2026-02-27,
SHIP_11634,ORD_5634,In Transit,2025-04-02,
SHIP_11635,ORD_5635,Returned,2026-03-23,2026-03-28
SHIP_11636,ORD_5636,Delivered,2025-10-22,
SHIP_11637,ORD_5637,In Transit,2025-04-29,
SHIP_11638,ORD_5638,Delivered,2025-10-19,
SHIP_11639,ORD_5639,Cancelled,,
SHIP_11640,ORD_5640,Returned,2025-12-02,2025-12-09
SHIP_11641,ORD_5641,Delivered,2025-05-03,
SHIP_11642,ORD_5642,In Transit,2025-05-31,
SHIP_11643,ORD_5643,Returned,2025-12-31,2026-01-07
SHIP_11644,ORD_5644,Delivered,2025-06-25,
SHIP_11645,ORD_5645,In Transit,2025-10-31,
SHIP_11646,ORD_5646,Cancelled,,
SHIP_11647,ORD_5647,Delivered,2025-11-28,
SHIP_11648,ORD_5648,Delivered,2025-04-06,
SHIP_11649,ORD_5649,Delivered,2025-12-16,
SHIP_11650,ORD_5650,In Transit,2025-06-03,
SHIP_11651,ORD_5651,In Transit,2025-12-19,
SHIP_11652,ORD_5652,Cancelled,,
SHIP_11653,ORD_5653,Cancelled,,
SHIP_11654,ORD_5654,Delivered,2025-08-12,
SHIP_11655,ORD_5655,In Transit,2025-12-10,
SHIP_11656,ORD_5656,Cancelled,,
SHIP_11657,ORD_5657,Cancelled,,
SHIP_11658,ORD_5658,Returned,2025-06-19,2025-06-22
SHIP_11659,ORD_5659,In Transit,2025-05-20,
SHIP_11660,ORD_5660,Delivered,2026-01-11,
SHIP_11661,ORD_5661,Delivered,2025-12-14,
SHIP_11662,ORD_5662,Delivered,2025-11-19,
SHIP_11663,ORD_5663,Returned,2025-06-28,2025-07-05
SHIP_11664,ORD_5664,Returned,2025-12-11,2025-12-17
SHIP_11665,ORD_5665,Cancelled,,
SHIP_11666,ORD_5666,Delivered,2025-10-11,
SHIP_11667,ORD_5667,Delivered,2025-04-01,
SHIP_11668,ORD_5668,Delivered,2025-06-24,
SHIP_11669,ORD_5669,In Transit,2026-02-20,
SHIP_11670,ORD_5670,Delivered,2026-01-22,
SHIP_11671,ORD_5671,Delivered,2026-02-16,
SHIP_11672,ORD_5672,Delivered,2025-12-12,
SHIP_11673,ORD_5673,Delivered,2025-05-26,
SHIP_11674,ORD_5674,Cancelled,,
SHIP_11675,ORD_5675,In Transit,2025-06-24,
SHIP_11676,ORD_5676,In Transit,2025-07-29,
SHIP_11677,ORD_5677,Delivered,2025-11-21,
SHIP_11678,ORD_5678,Delivered,2025-08-29,
SHIP_11679,ORD_5679,Delivered,2025-09-06,
SHIP_11680,ORD_5680,Returned,2025-07-16,2025-07-22
SHIP_11681,ORD_5681,Delivered,2026-02-22,
SHIP_11682,ORD_5682,Delivered,2026-02-10,
SHIP_11683,ORD_5683,Returned,2025-06-17,2025-06-24
SHIP_11684,ORD_5684,In Transit,2025-07-19,
SHIP_11685,ORD_5685,Cancelled,,
SHIP_11686,ORD_5686,Delivered,2025-09-13,
SHIP_11687,ORD_5687,Returned,2025-05-10,2025-05-15
SHIP_11688,ORD_5688,In Transit,2025-04-21,
SHIP_11689,ORD_5689,Returned,2026-02-12,2026-02-16
SHIP_11690,ORD_5690,Cancelled,,
SHIP_11691,ORD_5691,Returned,2026-02-14,2026-02-18
SHIP_11692,ORD_5692,In Transit,2026-03-07,
SHIP_11693,ORD_5693,Cancelled,,
SHIP_11694,ORD_5694,Delivered,2026-02-07,
SHIP_11695,ORD_5695,Delivered,2025-04-19,
SHIP_11696,ORD_5696,Returned,2025-08-13,2025-08-20
SHIP_11697,ORD_5697,In Transit,2025-08-04,
SHIP_11698,ORD_5698,Delivered,2025-05-22,
SHIP_11699,ORD_5699,Returned,2025-07-15,2025-07-19
SHIP_11700,ORD_5700,Delivered,2025-12-03,
SHIP_11701,ORD_5701,In Transit,2026-01-27,
SHIP_11702,ORD_5702,Cancelled,,
SHIP_11703,ORD_5703,Returned,2026-01-10,2026-01-17
SHIP_11704,ORD_5704,Delivered,2025-05-15,
SHIP_11705,ORD_5705,Delivered,2025-10-17,
SHIP_11706,ORD_5706,Returned,2026-03-07,2026-03-12
SHIP_11707,ORD_5707,Delivered,2025-11-22,
SHIP_11708,ORD_5708,Delivered,2025-07-21,
SHIP_11709,ORD_5709,In Transit,2025-09-25,
SHIP_11710,ORD_5710,Returned,2026-01-24,2026-01-29
SHIP_11711,ORD_5711,Cancelled,,
SHIP_11712,ORD_5712,Delivered,2025-06-27,
SHIP_11713,ORD_5713,Delivered,2025-06-03,
SHIP_11714,ORD_5714,Delivered,2026-01-22,
SHIP_11715,ORD_5715,Delivered,2026-01-06,
SHIP_11716,ORD_5716,Delivered,2026-03-16,
SHIP_11717,ORD_5717,In Transit,2025-06-27,
SHIP_11718,ORD_5718,Delivered,2025-10-09,
SHIP_11719,ORD_5719,Delivered,2025-06-08,
SHIP_11720,ORD_5720,In Transit,2025-04-07,
SHIP_11721,ORD_5721,Delivered,2025-08-10,
SHIP_11722,ORD_5722,Delivered,2026-01-24,
SHIP_11723,ORD_5723,Delivered,2025-11-09,
SHIP_11724,ORD_5724,Cancelled,,
SHIP_11725,ORD_5725,In Transit,2026-01-29,
SHIP_11726,ORD_5726,Delivered,2026-02-01,
SHIP_11727,ORD_5727,Delivered,2025-08-05,
SHIP_11728,ORD_5728,Cancelled,,
SHIP_11729,ORD_5729,In Transit,2025-07-27,
SHIP_11730,ORD_5730,Delivered,2026-02-26,
SHIP_11731,ORD_5731,In Transit,2026-01-12,
SHIP_11732,ORD_5732,Delivered,2025-06-15,
SHIP_11733,ORD_5733,Delivered,2026-02-21,
SHIP_11734,ORD_5734,Returned,2025-05-09,2025-05-14
SHIP_11735,ORD_5735,Returned,2025-09-26,2025-10-03
SHIP_11736,ORD_5736,Delivered,2025-06-17,
SHIP_11737,ORD_5737,In Transit,2025-05-19,
SHIP_11738,ORD_5738,Delivered,2025-12-06,
SHIP_11739,ORD_5739,Delivered,2025-06-04,
SHIP_11740,ORD_5740,Delivered,2025-12-24,
SHIP_11741,ORD_5741,Cancelled,,
SHIP_11742,ORD_5742,In Transit,2025-08-28,
SHIP_11743,ORD_5743,Returned,2026-03-12,2026-03-16
SHIP_11744,ORD_5744,Delivered,2025-10-31,
SHIP_11745,ORD_5745,Delivered,2025-10-21,
SHIP_11746,ORD_5746,Delivered,2025-11-01,
SHIP_11747,ORD_5747,Delivered,2025-08-03,
SHIP_11748,ORD_5748,Delivered,2025-07-23,
SHIP_11749,ORD_5749,Cancelled,,
SHIP_11750,ORD_5750,Delivered,2026-01-26,
SHIP_11751,ORD_5751,Returned,2025-11-15,2025-11-22
SHIP_11752,ORD_5752,Delivered,2025-06-08,
SHIP_11753,ORD_5753,Returned,2026-01-14,2026-01-20
SHIP_11754,ORD_5754,Returned,2025-10-05,2025-10-11
SHIP_11755,ORD_5755,Returned,2025-05-27,2025-05-30
SHIP_11756,ORD_5756,In Transit,2025-05-19,
SHIP_11757,ORD_5757,Delivered,2026-01-01,
SHIP_11758,ORD_5758,Returned,2025-10-14,2025-10-17
SHIP_11759,ORD_5759,Returned,2026-02-04,2026-02-08
SHIP_11760,ORD_5760,In Transit,2025-05-19,
SHIP_11761,ORD_5761,Returned,2026-01-19,2026-01-22
SHIP_11762,ORD_5762,In Transit,2026-02-04,
SHIP_11763,ORD_5763,Delivered,2026-01-27,
SHIP_11764,ORD_5764,Returned,2025-04-29,2025-05-02
SHIP_11765,ORD_5765,Cancelled,,
SHIP_11766,ORD_5766,Delivered,2025-08-10,
SHIP_11767,ORD_5767,Delivered,2026-03-09,
SHIP_11768,ORD_5768,Delivered,2025-07-09,
SHIP_11769,ORD_5769,In Transit,2025-07-21,
SHIP_11770,ORD_5770,Returned,2026-03-31,2026-04-05
SHIP_11771,ORD_5771,Returned,2026-02-03,2026-02-09
SHIP_11772,ORD_5772,Delivered,2025-08-15,
SHIP_11773,ORD_5773,Returned,2025-09-26,2025-10-03
SHIP_11774,ORD_5774,Delivered,2026-01-24,
SHIP_11775,ORD_5775,Delivered,2025-10-27,
SHIP_11776,ORD_5776,Returned,2025-05-10,2025-05-13
SHIP_11777,ORD_5777,Delivered,2025-08-09,
SHIP_11778,ORD_5778,Returned,2025-11-29,2025-12-06
SHIP_11779,ORD_5779,Delivered,2025-10-10,
SHIP_11780,ORD_5780,Delivered,2025-07-10,
SHIP_11781,ORD_5781,In Transit,2026-01-21,
SHIP_11782,ORD_5782,Cancelled,,
SHIP_11783,ORD_5783,Delivered,2025-06-21,
SHIP_11784,ORD_5784,Cancelled,,
SHIP_11785,ORD_5785,In Transit,2026-01-13,
SHIP_11786,ORD_5786,Delivered,2026-02-03,
SHIP_11787,ORD_5787,Delivered,2025-06-20,
SHIP_11788,ORD_5788,Delivered,2025-05-16,
SHIP_11789,ORD_5789,In Transit,2026-02-03,
SHIP_11790,ORD_5790,Delivered,2026-02-18,
SHIP_11791,ORD_5791,Delivered,2025-12-31,
SHIP_11792,ORD_5792,Delivered,2025-09-20,
SHIP_11793,ORD_5793,In Transit,2026-02-27,
SHIP_11794,ORD_5794,Returned,2025-11-29,2025-12-06
SHIP_11795,ORD_5795,Cancelled,,
SHIP_11796,ORD_5796,In Transit,2026-03-12,
SHIP_11797,ORD_5797,Delivered,2026-03-27,
SHIP_11798,ORD_5798,Delivered,2025-10-26,
SHIP_11799,ORD_5799,Returned,2025-05-20,2025-05-27
SHIP_11800,ORD_5800,In Transit,2026-02-01,
SHIP_11801,ORD_5801,Cancelled,,
SHIP_11802,ORD_5802,In Transit,2025-05-31,
SHIP_11803,ORD_5803,Delivered,2025-07-21,
SHIP_11804,ORD_5804,Delivered,2025-12-30,
SHIP_11805,ORD_5805,Delivered,2025-10-22,
SHIP_11806,ORD_5806,Delivered,2025-08-27,
SHIP_11807,ORD_5807,In Transit,2025-04-17,
SHIP_11808,ORD_5808,Delivered,2025-05-31,
SHIP_11809,ORD_5809,Delivered,2026-02-24,
SHIP_11810,ORD_5810,Delivered,2026-02-09,
SHIP_11811,ORD_5811,Delivered,2025-09-14,
SHIP_11812,ORD_5812,Returned,2025-04-09,2025-04-16
SHIP_11813,ORD_5813,Delivered,2025-06-23,
SHIP_11814,ORD_5814,In Transit,2025-08-18,
SHIP_11815,ORD_5815,Delivered,2026-02-02,
SHIP_11816,ORD_5816,Delivered,2025-04-16,
SHIP_11817,ORD_5817,Delivered,2025-11-30,
SHIP_11818,ORD_5818,Cancelled,,
SHIP_11819,ORD_5819,Returned,2026-02-01,2026-02-04
SHIP_11820,ORD_5820,In Transit,2025-06-25,
SHIP_11821,ORD_5821,Delivered,2025-08-14,
SHIP_11822,ORD_5822,Delivered,2026-02-20,
SHIP_11823,ORD_5823,Delivered,2026-02-02,
SHIP_11824,ORD_5824,Delivered,2025-11-06,
SHIP_11825,ORD_5825,Cancelled,,
SHIP_11826,ORD_5826,Delivered,2025-04-19,
SHIP_11827,ORD_5827,Delivered,2025-12-24,
SHIP_11828,ORD_5828,Delivered,2025-11-13,
SHIP_11829,ORD_5829,In Transit,2026-01-29,
SHIP_11830,ORD_5830,In Transit,2025-09-12,
SHIP_11831,ORD_5831,Delivered,2025-10-15,
SHIP_11832,ORD_5832,Delivered,2025-08-09,
SHIP_11833,ORD_5833,In Transit,2025-08-30,
SHIP_11834,ORD_5834,Cancelled,,
SHIP_11835,ORD_5835,Delivered,2025-04-20,
SHIP_11836,ORD_5836,Returned,2025-05-27,2025-06-01
SHIP_11837,ORD_5837,Cancelled,,
SHIP_11838,ORD_5838,Delivered,2025-08-22,
SHIP_11839,ORD_5839,Returned,2026-01-31,2026-02-05
SHIP_11840,ORD_5840,In Transit,2025-11-16,
SHIP_11841,ORD_5841,Delivered,2026-02-09,
SHIP_11842,ORD_5842,In Transit,2025-04-12,
SHIP_11843,ORD_5843,Returned,2025-08-19,2025-08-25
SHIP_11844,ORD_5844,In Transit,2025-09-23,
SHIP_11845,ORD_5845,Delivered,2026-03-26,
SHIP_11846,ORD_5846,Cancelled,,
SHIP_11847,ORD_5847,Delivered,2025-06-14,
SHIP_11848,ORD_5848,Returned,2025-04-05,2025-04-10
SHIP_11849,ORD_5849,Delivered,2025-11-19,
SHIP_11850,ORD_5850,Cancelled,,
SHIP_11851,ORD_5851,Returned,2025-12-15,2025-12-19
SHIP_11852,ORD_5852,Returned,2025-04-19,2025-04-23
SHIP_11853,ORD_5853,Delivered,2026-02-11,
SHIP_11854,ORD_5854,Returned,2025-05-30,2025-06-02
SHIP_11855,ORD_5855,Delivered,2025-09-04,
SHIP_11856,ORD_5856,In Transit,2026-01-26,
SHIP_11857,ORD_5857,Delivered,2025-07-29,
SHIP_11858,ORD_5858,Returned,2025-05-29,2025-06-03
SHIP_11859,ORD_5859,In Transit,2025-11-12,
SHIP_11860,ORD_5860,Returned,2025-06-14,2025-06-19
SHIP_11861,ORD_5861,Returned,2025-10-25,2025-10-30
SHIP_11862,ORD_5862,Delivered,2025-04-11,
SHIP_11863,ORD_5863,Returned,2026-03-31,2026-04-07
SHIP_11864,ORD_5864,Delivered,2025-11-27,
SHIP_11865,ORD_5865,Delivered,2025-08-18,
SHIP_11866,ORD_5866,In Transit,2026-01-21,
SHIP_11867,ORD_5867,Delivered,2025-05-07,
SHIP_11868,ORD_5868,Delivered,2025-10-01,
SHIP_11869,ORD_5869,In Transit,2026-01-18,
SHIP_11870,ORD_5870,Delivered,2025-04-23,
SHIP_11871,ORD_5871,In Transit,2025-09-21,
SHIP_11872,ORD_5872,Returned,2026-02-03,2026-02-06
SHIP_11873,ORD_5873,Delivered,2025-05-10,
SHIP_11874,ORD_5874,Returned,2025-12-04,2025-12-11
SHIP_11875,ORD_5875,Delivered,2026-01-11,
SHIP_11876,ORD_5876,Delivered,2025-10-15,
SHIP_11877,ORD_5877,Returned,2025-08-27,2025-09-01
SHIP_11878,ORD_5878,Delivered,2025-04-03,
SHIP_11879,ORD_5879,Delivered,2025-11-26,
SHIP_11880,ORD_5880,Delivered,2026-03-27,
SHIP_11881,ORD_5881,Returned,2025-07-09,2025-07-15
SHIP_11882,ORD_5882,Delivered,2025-05-13,
SHIP_11883,ORD_5883,Delivered,2026-01-10,
SHIP_11884,ORD_5884,Returned,2025-06-24,2025-06-29
SHIP_11885,ORD_5885,Delivered,2025-05-20,
SHIP_11886,ORD_5886,Delivered,2026-01-02,
SHIP_11887,ORD_5887,Delivered,2026-01-17,
SHIP_11888,ORD_5888,Delivered,2025-10-07,
SHIP_11889,ORD_5889,In Transit,2025-12-15,
SHIP_11890,ORD_5890,Delivered,2025-08-29,
SHIP_11891,ORD_5891,Delivered,2025-06-15,
SHIP_11892,ORD_5892,In Transit,2025-07-19,
SHIP_11893,ORD_5893,In Transit,2026-03-18,
SHIP_11894,ORD_5894,In Transit,2026-01-31,
SHIP_11895,ORD_5895,Returned,2025-06-12,2025-06-19
SHIP_11896,ORD_5896,Delivered,2026-02-08,
SHIP_11897,ORD_5897,In Transit,2026-01-08,
SHIP_11898,ORD_5898,In Transit,2025-09-19,
SHIP_11899,ORD_5899,Delivered,2025-05-22,
SHIP_11900,ORD_5900,Delivered,2025-07-06,
SHIP_11901,ORD_5901,In Transit,2025-05-01,
SHIP_11902,ORD_5902,Returned,2025-04-29,2025-05-02
SHIP_11903,ORD_5903,Delivered,2025-05-31,
SHIP_11904,ORD_5904,Delivered,2025-04-28,
SHIP_11905,ORD_5905,Returned,2026-01-12,2026-01-16
SHIP_11906,ORD_5906,Delivered,2025-05-09,
SHIP_11907,ORD_5907,Delivered,2025-04-21,
SHIP_11908,ORD_5908,In Transit,2025-10-09,
SHIP_11909,ORD_5909,Delivered,2026-02-14,
SHIP_11910,ORD_5910,Returned,2025-09-21,2025-09-26
SHIP_11911,ORD_5911,In Transit,2025-09-29,
SHIP_11912,ORD_5912,Returned,2025-06-02,2025-06-09
SHIP_11913,ORD_5913,Delivered,2025-10-23,
SHIP_11914,ORD_5914,Delivered,2025-05-22,
SHIP_11915,ORD_5915,Returned,2025-07-24,2025-07-27
SHIP_11916,ORD_5916,Delivered,2025-05-24,
SHIP_11917,ORD_5917,Delivered,2026-02-07,
SHIP_11918,ORD_5918,In Transit,2025-11-29,
SHIP_11919,ORD_5919,Cancelled,,
SHIP_11920,ORD_5920,Returned,2026-01-30,2026-02-04
SHIP_11921,ORD_5921,Delivered,2025-07-15,
SHIP_11922,ORD_5922,Delivered,2025-08-09,
SHIP_11923,ORD_5923,Returned,2026-01-01,2026-01-04
SHIP_11924,ORD_5924,Delivered,2025-10-28,
SHIP_11925,ORD_5925,In Transit,2025-08-01,
SHIP_11926,ORD_5926,Returned,2025-07-20,2025-07-26
SHIP_11927,ORD_5927,Delivered,2025-07-27,
SHIP_11928,ORD_5928,Delivered,2025-06-12,
SHIP_11929,ORD_5929,Returned,2026-02-07,2026-02-12
SHIP_11930,ORD_5930,Cancelled,,
SHIP_11931,ORD_5931,In Transit,2025-09-25,
SHIP_11932,ORD_5932,Delivered,2025-08-09,
SHIP_11933,ORD_5933,Delivered,2025-04-03,
SHIP_11934,ORD_5934,In Transit,2025-12-04,
SHIP_11935,ORD_5935,Cancelled,,
SHIP_11936,ORD_5936,In Transit,2025-11-11,
SHIP_11937,ORD_5937,Delivered,2025-07-04,
SHIP_11938,ORD_5938,Delivered,2026-02-24,
SHIP_11939,ORD_5939,Delivered,2025-08-17,
SHIP_11940,ORD_5940,Returned,2025-11-16,2025-11-19
SHIP_11941,ORD_5941,Cancelled,,
SHIP_11942,ORD_5942,Returned,2025-09-07,2025-09-11
SHIP_11943,ORD_5943,Delivered,2026-03-02,
SHIP_11944,ORD_5944,Delivered,2025-07-11,
SHIP_11945,ORD_5945,In Transit,2025-04-08,
SHIP_11946,ORD_5946,Delivered,2026-03-15,
SHIP_11947,ORD_5947,Delivered,2025-04-08,
SHIP_11948,ORD_5948,Delivered,2026-01-13,
SHIP_11949,ORD_5949,Delivered,2025-11-27,
SHIP_11950,ORD_5950,Delivered,2025-09-08,
SHIP_11951,ORD_5951,Returned,2026-02-06,2026-02-10
SHIP_11952,ORD_5952,In Transit,2025-10-04,
SHIP_11953,ORD_5953,Delivered,2026-01-02,
SHIP_11954,ORD_5954,Returned,2025-11-04,2025-11-07
SHIP_11955,ORD_5955,In Transit,2025-05-15,
SHIP_11956,ORD_5956,In Transit,2025-04-02,
SHIP_11957,ORD_5957,Delivered,2025-11-11,
SHIP_11958,ORD_5958,Delivered,2025-12-24,
SHIP_11959,ORD_5959,Delivered,2025-05-31,
SHIP_11960,ORD_5960,Delivered,2025-05-23,
SHIP_11961,ORD_5961,In Transit,2025-06-02,
SHIP_11962,ORD_5962,Cancelled,,
SHIP_11963,ORD_5963,Delivered,2025-06-26,
SHIP_11964,ORD_5964,Returned,2025-07-06,2025-07-11
SHIP_11965,ORD_5965,Delivered,2025-05-10,
SHIP_11966,ORD_5966,Returned,2025-05-29,2025-06-03
SHIP_11967,ORD_5967,Delivered,2025-07-18,
SHIP_11968,ORD_5968,Returned,2026-02-04,2026-02-10
SHIP_11969,ORD_5969,Returned,2026-03-07,2026-03-11
SHIP_11970,ORD_5970,Returned,2025-12-01,2025-12-07
